agent_id,profile,is_fraud,initial_balance
1279,retail,False,5373.449211275143
1280,retail,False,4758.031131190099
1281,retail,False,6620.967171032443
1282,retail,True,7499.057857721453
1283,retail,False,903.2036864388795
1284,merchant,False,7466.277527874177
1285,merchant,False,26878.261245342794
1286,retail,False,5319.189885975098
1287,retail,True,3539.7975457314024
1288,retail,False,258.29256560436755
1289,retail,True,2581.67144925653
1290,retail,False,5831.662800152265
1291,retail,False,2741.857035317447
1292,retail,False,7099.007239432645
1293,retail,False,2450.0554731797265
1294,retail,False,4919.461263259543
1295,retail,False,996.1329965383103
1296,retail,False,6095.415725735817
1297,retail,False,3309.098513698113
1298,retail,True,1576.8339721541222
1299,retail,False,3338.734465796734
1300,retail,False,105.20761851245683
1301,retail,False,10291.41816565724
1302,retail,True,3372.849812020827
1303,retail,False,90.32109696710884
1304,merchant,False,28137.453435514373
1305,merchant,False,4591.600238901159
1306,retail,True,7058.069771387681
1307,retail,False,8147.562292272406
1308,retail,False,27227.87477069777
1309,merchant,False,4611.105369459994
1310,retail,False,12375.789821236453
1311,merchant,False,1852.6149151838463
1312,retail,False,1969.263589220207
1313,retail,False,8337.177911029106
1314,retail,False,592.457191976755
1315,retail,False,1578.3901692457794
1316,retail,False,668.2762560669564
1317,retail,False,361.0700192985708
1318,retail,False,6797.700072420972
1319,merchant,False,1018.6764892541682
1320,retail,False,1931.6521543627464
1321,retail,False,515.6706942830272
1322,retail,False,2016.47188766588
1323,retail,False,16.311612388637304
1324,retail,False,2258.818967384763
1325,merchant,False,24164.54929996831
1326,retail,False,3328.485736119392
1327,retail,False,1281.4561098890408
1328,retail,False,2885.464709165648
1329,retail,False,15641.791764514019
1330,retail,False,246.88445781185413
1331,retail,False,2680.492489016194
1332,retail,False,9326.601269924364
1333,p2p_broker,False,26263.591896018646
1334,p2p_broker,False,8447.990852660661
1335,merchant,False,14928.249935402293
1336,retail,False,3993.6826953049326
1337,retail,False,39487.64877163185
1338,merchant,False,84782.3210710775
1339,retail,False,6761.664015174205
1340,retail,False,624.1467122282505
1341,merchant,False,12079.352820147757
1342,retail,False,2964.374149435535
1343,retail,False,10147.237085562154
1344,p2p_broker,False,1212.7786056660784
1345,retail,False,39147.713826634754
1346,retail,False,712.9350594970894
1347,retail,False,4024.919393046648
1348,retail,False,4609.997886932458
1349,retail,True,676.3198501531904
1350,retail,False,1401.8625432592069
1351,merchant,False,3730.6559521649706
1352,retail,False,2111.778442899468
1353,retail,False,923.2893370734043
1354,merchant,False,12396.040443394677
1355,retail,False,1119.8633079448082
1356,retail,False,23098.212181888208
1357,retail,False,8321.288838839004
1358,retail,False,280.68866661222546
1359,retail,True,7543.787977762669
1360,retail,False,4645.358951889942
1361,retail,False,654.4892798923838
1362,retail,False,1064.189078302961
1363,retail,True,823.7377752870724
1364,retail,True,2379.0719443667763
1365,retail,False,135.35770673363544
1366,retail,False,8481.693019300488
1367,retail,False,2077.4512367501366
1368,retail,False,3061.5955553970302
1369,retail,False,582.5317583157538
1370,retail,False,6427.955356107962
1371,merchant,False,26379.04986389956
1372,retail,False,3855.77926585698
1373,merchant,False,3708.442190248938
1374,p2p_broker,False,5609.032533688516
1375,retail,False,26803.604590799783
1376,retail,False,3754.1336066499534
1377,merchant,False,25932.174886247896
1378,retail,True,5649.523349373003
1379,retail,False,8242.226317158076
1380,retail,False,3111.5724246260124
1381,retail,False,10683.87263887633
1382,retail,False,3064.7485725965107
1383,escrow,False,6897.553549283678
1384,p2p_broker,False,800.2770928161553
1385,retail,False,403.9911354964925
1386,retail,False,143.66903303783664
1387,retail,False,1468.2065903750636
1388,merchant,False,6090.7976229575415
1389,retail,False,449.7317758199522
1390,merchant,False,20783.681443947455
1391,merchant,False,16955.648931742602
1392,retail,True,2793.3903056090116
1393,retail,False,1402.9127755597565
1394,merchant,False,8741.702330961945
1395,retail,False,8464.155557659535
1396,retail,False,496.8884969731653
1397,merchant,False,10769.072008368554
1398,retail,False,11656.958743780622
1399,retail,False,12047.888254253037
1400,retail,True,2018.935958503906
1401,retail,False,4154.242501573794
1402,p2p_broker,False,6184.151256328698
1403,retail,False,3.428322370980709
1404,retail,False,6580.131433632726
1405,retail,False,8070.243982340873
1406,p2p_broker,False,9963.665040346654
1407,retail,False,184.42321424009725
1408,merchant,False,5726.983239028279
1409,retail,False,1631.1194191224322
1410,merchant,False,2529.647016384817
1411,p2p_broker,False,167.30992764645384
1412,merchant,False,19222.038814552583
1413,merchant,False,14547.946300859197
1414,retail,False,131.80890196672223
1415,retail,False,13142.268160471513
1416,retail,False,1790.0786235734754
1417,retail,False,40.23476953482297
1418,merchant,False,15742.949459709282
1419,p2p_broker,False,4745.161159219066
1420,retail,True,395.46208220416895
1421,retail,False,15144.096701270977
1422,retail,False,8172.792402591385
1423,retail,False,12534.368976496473
1424,retail,True,5959.619679144546
1425,retail,False,96.34770837512232
1426,retail,False,36874.101767405526
1427,retail,False,520.5544297565273
1428,retail,False,1056.8522489405916
1429,retail,False,17945.325689605434
1430,merchant,False,4557.383018519495
1431,retail,False,197.33321529023124
1432,retail,False,13607.839530897125
1433,retail,False,4594.977855777952
1434,retail,False,638.151147024079
1435,p2p_broker,False,4406.559964520751
1436,retail,False,9466.868491143972
1437,retail,False,5080.160184909988
1438,merchant,False,15796.200166248156
1439,p2p_broker,False,1201.82488689011
1440,retail,False,70.28708052619832
1441,retail,False,28974.343263674633
1442,retail,False,580.6210341378451
1443,retail,False,7047.591671117576
1444,retail,False,2416.898119322837
1445,retail,False,6144.509624352948
1446,merchant,False,17866.12608683786
1447,retail,False,12770.110037887394
1448,retail,False,2835.8472796414662
1449,retail,True,2498.567580868784
1450,merchant,False,17189.42200016819
1451,retail,False,15995.606123308775
1452,merchant,False,29619.116649919823
1453,merchant,False,4979.712034182326
1454,retail,False,85.67838301403611
1455,retail,False,3904.9556624904876
1456,retail,False,53104.75563249591
1457,retail,False,1416.6820214342852
1458,merchant,False,7972.947460087005
1459,retail,True,4801.613751475632
1460,retail,False,7827.06264848609
1461,retail,False,1708.112996836094
1462,retail,False,12027.969157742125
1463,retail,False,1196.1757005375648
1464,retail,False,4890.4349674230325
1465,retail,False,375.21668621235585
1466,retail,False,6649.371449502434
1467,retail,False,758.4119584384885
1468,retail,False,6113.894292227344
1469,retail,False,1152.6172138162326
1470,merchant,False,2786.3729221727913
1471,retail,False,3354.5265545343927
1472,retail,False,5705.361944704356
1473,retail,False,3685.0117037499076
1474,retail,False,1665.977953991097
1475,retail,False,522.7855278042346
1476,retail,False,4256.601648582628
1477,escrow,False,193.25900347900915
1478,retail,False,4029.8783261175913
1479,retail,False,5313.440504097728
1480,retail,False,2948.6849303687486
1481,retail,False,3167.3784339664317
1482,retail,False,1298.8790612191049
1483,retail,False,4142.649479151943
1484,retail,False,528.9716586989954
1485,retail,True,1555.156129843746
1486,p2p_broker,False,2682.6218367863903
1487,retail,False,11239.914458684136
1488,merchant,False,12118.866793470996
1489,retail,False,1095.5564814176785
1490,retail,False,2347.45226218708
1491,merchant,False,17115.289553004233
1492,retail,False,896.6098363346373
1493,retail,False,6360.589349647457
1494,retail,False,6195.070513338614
1495,retail,False,7020.414461757209
1496,merchant,False,900.082982759231
1497,retail,False,673.5046335749396
1498,retail,False,596.3883945058893
1499,retail,False,4175.501260021621
1500,retail,False,3558.6113796236195
1501,p2p_broker,False,9001.046504118392
1502,retail,False,809.1927063413575
1503,retail,False,1801.8499700674206
1504,merchant,False,5286.736579733272
1505,retail,False,971.3935693754408
1506,retail,False,8.527594200532732
1507,retail,False,2769.3597677019893
1508,retail,False,639.9056246261417
1509,retail,False,3439.2471551163612
1510,retail,True,4845.901456335847
1511,retail,False,696.146175856497
1512,retail,False,1759.7920957530364
1513,retail,False,840.3213619238866
1514,merchant,False,16149.795350997094
1515,retail,False,640.3859469627589
1516,retail,False,5679.683603330888
1517,p2p_broker,False,16599.276924696154
1518,retail,False,6149.756138073116
1519,retail,True,1218.0225496161452
1520,retail,False,1712.605269488752
1521,retail,False,6409.4362855787
1522,merchant,False,8676.199218980357
1523,retail,False,4756.734704903579
1524,retail,True,6833.33829167419
1525,retail,False,28377.86260828107
1526,retail,True,5393.152868311787
1527,retail,False,975.9332756249545
1528,retail,False,13906.37725366566
1529,retail,False,2739.8506263781874
1530,retail,False,5751.032123533422
1531,retail,False,853.8568593203328
1532,retail,False,2454.0446558348276
1533,retail,False,3803.326681947377
1534,retail,False,2674.998640732416
1535,retail,False,1310.5620282649636
1536,retail,False,7812.988418279098
1537,retail,True,5502.113909177758
1538,merchant,False,55989.77232973622
1539,retail,False,15270.585297780466
1540,merchant,False,11150.27958782361
1541,retail,False,3468.720160328642
1542,retail,False,211.532286213026
1543,retail,False,2478.4522367780696
1544,retail,False,2681.282593131378
1545,retail,False,1149.7457572448968
1546,retail,True,1745.1315060022043
1547,retail,False,2189.5798831136717
1548,retail,False,3067.894002671799
1549,retail,False,3998.4002949372352
1550,retail,False,4644.460182995894
1551,retail,False,3718.5298922211723
1552,retail,False,1032.080700030633
1553,retail,False,873.9247143104591
1554,retail,False,820.1263275536178
1555,retail,False,1225.3151813087777
1556,merchant,False,603.521838126668
1557,retail,False,637.1144974311288
1558,retail,False,8095.283855091528
1559,merchant,False,42103.94816844871
1560,escrow,False,1904.5710627286617
1561,retail,False,198.7179210300729
1562,merchant,False,62547.481989179614
1563,merchant,False,14598.524164688726
1564,retail,False,7712.971888167005
1565,retail,True,4168.64557144289
1566,retail,False,815.4987299728857
1567,retail,False,2339.755608402237
1568,retail,False,3720.394761309679
1569,retail,False,7766.284945185459
1570,retail,False,3.0053485041109376
1571,retail,False,6301.9539339773655
1572,retail,False,4885.473596921931
1573,merchant,False,12948.440835474514
1574,retail,False,3943.275236321995
1575,retail,False,3400.7002981652563
1576,retail,False,3386.781749098753
1577,merchant,False,3035.3056377119933
1578,escrow,False,12373.170100508538
1579,merchant,False,1445.2982635617545
1580,merchant,False,37700.10187920887
1581,retail,False,2276.6869333966433
1582,retail,False,18957.50085081716
1583,retail,False,5295.540328580512
1584,retail,True,5827.740381607425
1585,merchant,False,2681.736508277022
1586,retail,False,3621.4956096775304
1587,retail,True,11193.433547386117
1588,retail,False,4931.625565391328
1589,retail,False,3914.4734956266025
1590,retail,True,8640.64498322084
1591,retail,False,6684.707878842784
1592,merchant,False,13522.951039654796
1593,retail,False,6653.072555849179
1594,merchant,False,16741.486089034734
1595,retail,True,2871.7847094205117
1596,retail,False,2373.642515425269
1597,retail,False,648.7261932763485
1598,merchant,False,11584.769099979154
1599,retail,False,1585.3792866253043
1600,merchant,False,15444.090951209484
1601,retail,False,2457.3083297803905
1602,retail,False,5550.1272032692095
1603,merchant,False,28329.81249909383
1604,retail,False,16140.504357488862
1605,retail,False,6320.759388870919
1606,p2p_broker,False,8356.8389784709
1607,retail,False,300.7637292466716
1608,retail,False,7086.40277305356
1609,retail,False,3080.256973279356
1610,retail,False,2418.1029563185934
1611,retail,False,193.69258241193268
1612,retail,False,1123.6506465723064
1613,retail,False,6732.036596645314
1614,merchant,False,5878.62622277785
1615,retail,False,2021.3431172375538
1616,retail,False,129.9691366453446
1617,retail,False,3271.494509506711
1618,escrow,False,1261.9522547184006
1619,retail,False,6840.781116060016
1620,retail,True,2563.511671721081
1621,retail,False,421.12411936506356
1622,merchant,False,21312.70633200678
1623,retail,False,858.5329840288842
1624,retail,False,1813.5195241185766
1625,retail,False,937.9704294478028
1626,retail,True,1780.7959933877776
1627,retail,False,147.63391096356384
1628,retail,False,9564.070243628983
1629,retail,False,3659.0526469253323
1630,retail,False,4344.384343842459
1631,merchant,False,8386.439716655326
1632,retail,False,4449.214818877469
1633,retail,False,4520.482221303096
1634,p2p_broker,False,6430.391777210289
1635,retail,False,9916.181541947757
1636,retail,False,3005.2072889411133
1637,merchant,False,35820.941293568685
1638,retail,False,226.72229392784715
1639,retail,False,1117.0598037722377
1640,retail,False,182.55696856807216
1641,retail,False,1186.3733375286722
1642,retail,False,3705.269644522458
1643,retail,False,2408.370448701514
1644,retail,False,14534.442616934713
1645,retail,False,46385.68740889386
1646,retail,False,2236.361091544833
1647,retail,False,328.60958262148085
1648,merchant,False,23531.97756861402
1649,merchant,False,4160.193180875204
1650,retail,False,4001.430303999778
1651,retail,False,4651.902000186092
1652,retail,False,55297.13199395325
1653,retail,False,2105.9543036428736
1654,merchant,False,2468.6476399866146
1655,retail,False,2364.608190182632
1656,retail,False,367.3468824653079
1657,merchant,False,38996.1316908026
1658,retail,False,3837.41180729502
1659,retail,False,45.58204476842188
1660,retail,False,1011.7598965657348
1661,retail,False,7211.159243347349
1662,retail,False,1203.5085991195738
1663,retail,False,592.7785897773431
1664,merchant,False,12957.30915482023
1665,merchant,False,9788.546647282425
1666,merchant,False,55403.0034565329
1667,retail,False,21622.802142590495
1668,retail,False,3042.6900926073613
1669,merchant,False,10197.008996488157
1670,retail,False,439.2050797495713
1671,retail,False,196.72684612887633
1672,retail,False,1926.0025483965046
1673,retail,False,5402.234674045868
1674,retail,True,3699.3000676627453
1675,merchant,False,27928.67281332869
1676,retail,False,7239.790627621107
1677,retail,False,1016.3082494155423
1678,merchant,False,2258.6665910459865
1679,retail,False,1867.8807822003814
1680,retail,False,3279.8214660618955
1681,merchant,False,1476.342599281582
1682,retail,False,1076.2625969230498
1683,retail,False,2731.145823871765
1684,retail,False,2489.3823415730108
1685,retail,False,2342.5001335900038
1686,retail,False,59.52120080433289
1687,retail,False,6722.646205941617
1688,retail,True,7264.048550744394
1689,retail,False,2277.64867241034
1690,retail,False,52960.90771394065
1691,merchant,False,10757.259473237391
1692,retail,False,1142.5005854866213
1693,retail,False,2305.7378015629574
1694,retail,False,1491.411348401782
1695,retail,True,2059.6353661191415
1696,retail,False,3691.695480239351
1697,retail,False,1994.5622827548011
1698,p2p_broker,False,3627.525079637534
1699,retail,True,3346.4501066217044
1700,merchant,False,19561.67748592349
1701,p2p_broker,False,31715.364908273998
1702,retail,False,642.1757593995351
1703,retail,False,2185.8072829443645
1704,retail,False,6695.248322327527
1705,p2p_broker,False,602.3505793384165
1706,retail,False,3193.7647279857465
1707,retail,False,2698.3742643209903
1708,merchant,False,36080.493994392025
1709,retail,False,4020.2119544466336
1710,retail,False,7935.424130844499
1711,retail,False,6880.7562042881855
1712,p2p_broker,False,4089.7733781170787
1713,merchant,False,42077.56432758431
1714,retail,False,4104.243355506276
1715,retail,False,3795.006509266906
1716,retail,False,2312.6445478312626
1717,retail,True,1756.354098079951
1718,retail,False,1135.2429617496864
1719,merchant,False,5356.8775668381995
1720,retail,False,6605.583724430565
1721,retail,False,15687.705839729477
1722,retail,False,21051.119040078152
1723,retail,False,2190.472375501357
1724,retail,False,7854.62834148819
1725,retail,False,4068.893378121605
1726,retail,False,9106.51126281021
1727,merchant,False,12461.130700109728
1728,retail,False,2918.934537998178
1729,retail,False,3052.4420160566674
1730,merchant,False,5081.5931171925895
1731,retail,False,901.3467896355448
1732,retail,False,8981.270396604012
1733,retail,False,5334.982618319961
1734,merchant,False,7765.2825319123585
1735,retail,False,10652.233432605472
1736,merchant,False,29274.754773078566
1737,retail,True,1932.151359461509
1738,retail,False,2777.1359351370065
1739,retail,False,3809.975341330515
1740,retail,False,10115.86591246541
1741,retail,False,3434.4856268678536
1742,retail,False,5254.87524844241
1743,p2p_broker,False,3725.0859986015557
1744,retail,False,1982.3960973028506
1745,retail,False,6399.324713468557
1746,retail,False,413.5653572542525
1747,retail,False,3468.621004910947
1748,retail,False,3289.87465644695
1749,retail,False,1776.9767888950882
1750,retail,False,7431.496791406848
1751,retail,False,3146.047920981546
1752,merchant,False,26956.35490203231
1753,merchant,False,6333.039279302897
1754,retail,False,159.20354929490307
1755,retail,False,2059.0065904850067
1756,retail,True,5551.833591514555
1757,p2p_broker,False,407.76766915098415
1758,merchant,False,31447.034845925442
1759,merchant,False,25980.54564499172
1760,retail,False,1655.9956401932368
1761,retail,False,9670.64029054229
1762,retail,False,6767.071762288544
1763,retail,False,386.96902907614674
1764,retail,True,1831.2008159386278
1765,retail,False,1635.3538728116982
1766,p2p_broker,False,6003.470352421482
1767,retail,False,4819.85175822064
1768,retail,False,1986.8693222810116
1769,merchant,False,12703.026440622776
1770,retail,False,1200.06181332282
1771,retail,False,3499.4173592583434
1772,retail,False,2899.6589124073776
1773,merchant,False,11337.539453688594
1774,retail,False,15360.09677630365
1775,retail,False,12986.639017028356
1776,retail,False,17024.02975818241
1777,retail,False,1896.2860467782139
1778,retail,True,1904.3006433979865
1779,retail,False,46.57147108933371
1780,retail,False,2950.937372421601
1781,retail,True,332.11834745103044
1782,retail,False,8463.622785123267
1783,retail,False,5501.4871335866865
1784,retail,False,834.9882775382706
1785,merchant,False,10115.379329002682
1786,retail,False,2468.3511581838807
1787,retail,False,11945.285605216715
1788,merchant,False,8810.456020253712
1789,retail,False,6588.797660686372
1790,retail,True,6241.335415759041
1791,retail,False,2053.490162637717
1792,retail,False,5489.836006688787
1793,retail,False,3169.585419429902
1794,merchant,False,24181.54683871018
1795,retail,False,7032.895217032558
1796,retail,False,3899.4851478479895
1797,retail,False,1103.7768303346484
1798,retail,False,14379.89571366216
1799,retail,False,1716.2212852890814
1800,retail,False,12207.767864260886
1801,retail,False,5023.034554380874
1802,retail,False,182.70937321017686
1803,retail,False,1753.2925938358294
1804,retail,False,93.97124094524358
1805,retail,False,394.30704176776504
1806,retail,False,3062.873155771365
1807,retail,False,8216.895439489863
1808,retail,True,1240.0468657457309
1809,retail,False,10282.90332312703
1810,retail,True,14981.842331295966
1811,retail,False,12795.53482389348
1812,retail,False,6839.153401452609
1813,retail,False,1717.9478784077812
1814,merchant,False,2715.5672846152015
1815,retail,False,1350.262443107547
1816,retail,False,831.5252060966703
1817,retail,False,1761.2739403475475
1818,retail,True,15755.905730511833
1819,retail,False,5830.766610282155
1820,merchant,False,18835.829390079285
1821,retail,False,22176.364052631503
1822,retail,False,1932.0620625807928
1823,retail,False,328.3013565036016
1824,retail,False,6596.928828960136
1825,retail,False,2063.9299763238764
1826,retail,False,6348.955927100897
1827,retail,False,1589.7417054485525
1828,merchant,False,8887.746750048302
1829,retail,False,1455.0238284636578
1830,retail,True,385.6654256078991
1831,p2p_broker,False,2087.1144367675106
1832,retail,False,4416.629011566196
1833,retail,False,15708.419566301893
1834,retail,False,4672.555916116736
1835,retail,False,543.8241607995506
1836,retail,False,85203.92828124207
1837,retail,False,1328.4105077923095
1838,retail,False,637.9245557356395
1839,retail,False,3388.633010230061
1840,retail,False,243.1122282085459
1841,retail,True,3671.96421274709
1842,retail,False,15426.26519002814
1843,merchant,False,1341.6424581060683
1844,retail,False,4539.465349844464
1845,retail,False,4752.423318228139
1846,retail,False,15207.077089220717
1847,retail,False,7694.721825709489
1848,retail,True,5554.777977028439
1849,retail,False,26167.85645636183
1850,retail,False,3409.163546570555
1851,merchant,False,21021.219114677344
1852,retail,False,1884.623627201371
1853,retail,False,868.3431392820835
1854,merchant,False,479.67430772047254
1855,escrow,False,2216.828478214853
1856,retail,False,8150.077501833975
1857,retail,False,2748.0438173164243
1858,retail,False,350.0874119858615
1859,retail,False,1825.039647528147
1860,retail,False,3673.9191508225085
1861,escrow,False,17616.20717642576
1862,escrow,False,2896.197937288888
1863,retail,False,694.0679336361773
1864,retail,True,951.8292915536026
1865,merchant,False,32102.902265516335
1866,merchant,False,16389.566861119503
1867,retail,False,5927.062722389607
1868,retail,False,1535.4306065817666
1869,merchant,False,26475.826922769378
1870,retail,False,2111.610961691936
1871,retail,False,10723.015341380053
1872,p2p_broker,False,11900.876947691362
1873,p2p_broker,False,5811.645279947283
1874,merchant,False,34861.499244839375
1875,retail,False,101.23353087539104
1876,retail,False,4510.718262481374
1877,retail,False,1328.9788579051863
1878,retail,True,2672.3376189447436
1879,retail,False,5508.703983264824
1880,retail,False,1487.7799456842868
1881,retail,True,2348.792896698951
1882,retail,False,32.590798862330544
1883,retail,False,172.14949184772763
1884,retail,True,1968.642988036778
1885,retail,False,3989.4996231481473
1886,retail,False,7538.9898933791055
1887,retail,False,2642.1896037649194
1888,merchant,False,15517.0739655641
1889,retail,False,19.045631877792534
1890,retail,False,8511.443419966363
1891,retail,False,1652.7378122947366
1892,retail,False,758.4596660790936
1893,retail,False,328.75428669404204
1894,retail,False,804.8144542738371
1895,retail,False,6314.225271698659
1896,retail,False,322.1037956469949
1897,retail,False,4160.583391974762
1898,retail,False,1353.7563362573596
1899,retail,False,2448.4952017298115
1900,retail,True,3519.2755191502342
1901,retail,False,772.0842919111041
1902,merchant,False,19548.640406689585
1903,retail,False,6906.476041504728
1904,retail,False,6471.747701115546
1905,retail,False,404.3843696890043
1906,retail,False,768.2374051661176
1907,retail,True,11011.740944524068
1908,merchant,False,4888.567380535541
1909,merchant,False,11686.59219602894
1910,retail,False,2258.663934155979
1911,retail,False,12904.028785234917
1912,merchant,False,5339.116428050989
1913,retail,False,1244.738403609869
1914,retail,True,5881.924032905161
1915,retail,False,2186.814521237125
1916,retail,False,9115.099386387312
1917,retail,False,5361.453276786237
1918,retail,False,1922.8562324999868
1919,p2p_broker,False,12692.297015572323
1920,retail,False,2568.637518636404
1921,retail,False,14.50930186719117
1922,retail,True,6051.037452541588
1923,retail,False,435.1427393573444
1924,retail,False,3414.074868399345
1925,retail,True,1421.4914535128005
1926,retail,False,121.55063455931452
1927,retail,False,1779.175184721578
1928,retail,False,7796.750180711461
1929,retail,False,9632.939430394777
1930,retail,False,9944.284254358658
1931,retail,False,17931.044762455353
1932,retail,False,9536.527963729104
1933,merchant,False,1308.000394548007
1934,retail,False,57714.776373044
1935,retail,False,214.0249545051618
1936,retail,False,4230.031677916643
1937,retail,True,4097.864587403631
1938,retail,True,6643.877540660211
1939,retail,False,1719.1176784864765
1940,retail,False,2471.940169473881
1941,retail,False,2935.309227550261
1942,retail,False,693.8722627813379
1943,retail,True,9032.847602468073
1944,merchant,False,27135.236601343528
1945,merchant,False,2400.3802264725655
1946,retail,False,1936.4740418097244
1947,merchant,False,14627.4670457817
1948,retail,False,78635.86158568923
1949,merchant,False,7682.579795483671
1950,p2p_broker,False,2407.2999934742074
1951,retail,False,13472.085202324162
1952,retail,False,10108.11190146697
1953,p2p_broker,False,8142.1398114393
1954,merchant,False,17422.31952459309
1955,p2p_broker,False,15544.437381864354
1956,retail,False,11973.012750880713
1957,retail,False,10557.038962230326
1958,merchant,False,34589.52949858427
1959,retail,False,552.6540585879171
1960,retail,False,2957.2863049950515
1961,retail,False,129.99660196558096
1962,retail,False,10170.287489266837
1963,retail,False,8587.58755129335
1964,retail,False,3506.163668644715
1965,retail,False,2896.326891154165
1966,retail,False,3477.6578765998047
1967,merchant,False,19909.139291352305
1968,retail,False,4091.204262473161
1969,retail,False,4440.363553833109
1970,retail,False,10529.248173192313
1971,p2p_broker,False,262.3458832832657
1972,retail,False,625.643899995134
1973,retail,False,3155.9512265125736
1974,retail,False,10723.407196996843
1975,retail,False,2979.281953753607
1976,retail,False,2207.8253572454882
1977,merchant,False,11593.0399692129
1978,retail,False,2003.9357198216971
1979,retail,False,3064.6214149491325
1980,merchant,False,23990.11961164239
1981,retail,False,2436.1028597482714
1982,merchant,False,3022.5587982902157
1983,retail,False,8908.162439487336
1984,retail,False,13539.556568842161
1985,merchant,False,39148.1525009356
1986,retail,False,5506.043513174776
1987,retail,False,6376.391971401555
1988,p2p_broker,False,5623.928688436599
1989,retail,False,4225.067618611007
1990,retail,True,1846.3613496859532
1991,retail,True,12287.96142141606
1992,retail,False,2423.7434280460247
1993,retail,False,6734.956936609999
1994,retail,False,3911.870267254375
1995,retail,False,4971.964096631882
1996,retail,True,796.1976766241087
1997,retail,False,2707.5546683098582
1998,merchant,False,3655.950481478737
1999,retail,False,12198.547768064467
2000,merchant,False,23526.449904877707
2001,retail,True,2267.812667361606
2002,p2p_broker,False,262.32261476185795
2003,retail,False,2349.6592819850557
2004,retail,False,1837.3096472145542
2005,merchant,False,34352.080001861534
2006,retail,False,7388.420215720147
2007,retail,False,32632.77236851327
2008,retail,False,9045.43731842446
2009,retail,True,2906.11475922885
2010,retail,False,7372.648367070061
2011,retail,False,6.47650022414382
2012,retail,True,5313.415631753722
2013,retail,False,13616.126440878521
2014,retail,False,91.0947041528902
2015,retail,False,11625.028612897542
2016,retail,False,2602.652351576104
2017,retail,True,5106.719186004395
2018,retail,False,264.19544106455135
2019,retail,False,3051.836590310223
2020,retail,False,5271.388556412788
2021,retail,False,8.937631938354372
2022,retail,False,3055.512054914047
2023,retail,False,93907.93730953777
2024,retail,False,4291.247597711116
2025,retail,False,712.5144458264533
2026,merchant,False,6718.832921192806
2027,retail,False,20862.52996096868
2028,retail,False,5893.806390330452
2029,retail,False,386.21690645728813
2030,retail,False,4408.025568538304
2031,retail,False,786.6688696769478
2032,retail,False,2288.257357328338
2033,retail,False,4702.290532719443
2034,retail,False,11818.335056267015
2035,retail,False,4903.900449978977
2036,merchant,False,26681.360647213947
2037,retail,False,16074.69673390116
2038,retail,False,1027.2391528252258
2039,retail,False,9535.076400269461
2040,retail,False,4825.287709607607
2041,retail,False,2184.2122584115314
2042,retail,False,4620.921679257305
2043,merchant,False,40.57688234464217
2044,p2p_broker,False,13839.889771510665
2045,retail,False,3249.0818007783732
2046,retail,False,569.3395331383672
2047,retail,False,1093.6055819166336
2048,retail,False,4374.9055852554775
2049,retail,True,15.209664824529284
2050,p2p_broker,False,1217.0483602467903
2051,retail,False,309.43809973324164
2052,retail,False,10334.861146058176
2053,merchant,False,5616.181402989161
2054,retail,False,72.95029582029042
2055,retail,True,12046.134260667883
2056,p2p_broker,False,2607.5386505550646
2057,retail,True,5764.715310406329
2058,retail,False,1349.4191929670455
2059,retail,True,123.10271200700299
2060,merchant,False,2399.4423733540707
2061,retail,False,7956.63653053637
2062,retail,False,9218.70407979874
2063,retail,False,4165.325324747001
2064,retail,False,4349.813291565263
2065,merchant,False,7776.191545732209
2066,retail,False,3661.3207685758425
2067,p2p_broker,False,23010.190125574925
2068,retail,False,13181.1944746612
2069,retail,False,13980.475546410098
2070,merchant,False,4945.775771740471
2071,retail,True,366.15350195183953
2072,retail,False,12137.172725979295
2073,merchant,False,3202.690242244154
2074,retail,False,3758.6543860428887
2075,retail,False,4839.265364038469
2076,p2p_broker,False,1699.094710067959
2077,retail,False,15654.144397009419
2078,retail,False,2299.2179199272296
2079,retail,False,3853.596375005086
2080,retail,False,795.2678458379183
2081,retail,False,1358.14416276158
2082,retail,False,3843.9905350208037
2083,retail,False,4955.610165475937
2084,retail,False,383.427889995491
2085,retail,False,6913.507435152311
2086,retail,True,847.606391713151
2087,retail,False,2831.2643813284526
2088,retail,False,2952.2105586332145
2089,retail,False,1020.4873140011598
2090,retail,False,4887.501619821751
2091,merchant,False,15088.060653547678
2092,retail,False,4522.658677078972
2093,retail,False,2299.385196845915
2094,merchant,False,71704.69008978357
2095,retail,False,7403.237009128597
2096,retail,False,541.1759602527923
2097,retail,False,192.71036862912484
2098,retail,False,2728.253461697704
2099,retail,False,1438.3895469708427
2100,retail,False,5359.240548290033
2101,retail,False,9558.733701431394
2102,merchant,False,4913.911445877119
2103,merchant,False,11720.494737968416
2104,retail,False,9105.947370858696
2105,retail,False,5406.1148788027385
2106,retail,False,396.60017429723104
2107,escrow,False,92.15070224168903
2108,retail,False,1489.0155532069784
2109,retail,False,2723.8280947382164
2110,retail,False,8166.175895489484
2111,retail,False,709.7368391205673
2112,retail,False,3162.5702584605633
2113,retail,False,1317.1773014266885
2114,retail,False,402.3754503293654
2115,merchant,False,11236.465506987915
2116,retail,False,1421.2429427138877
2117,retail,False,2565.575201681192
2118,retail,False,16134.557184955325
2119,retail,False,106.05605134171375
2120,retail,False,256.6804436826467
2121,retail,True,4392.066397552841
