txn_id,source_id,target_id,timestamp,amount,is_fraud
26598,2798,7934,2024-01-06 23:53:53.915529013,33.05574763082291,0
26599,1462,7560,2024-01-06 23:54:13.249790668,146.28308678657942,0
26600,4658,8409,2024-01-06 23:54:30.724107265,32.79756525277315,0
26601,1015,2251,2024-01-06 23:54:38.604368210,4.904779019287655,0
26602,6797,3277,2024-01-06 23:55:05.679171324,25.310195030924675,0
26603,2606,7958,2024-01-06 23:55:11.328402758,246.92050690035893,0
26604,1213,8774,2024-01-06 23:55:23.292526960,100.39175962090684,0
26605,2861,9387,2024-01-06 23:55:33.840610027,246.66528348964303,0
26606,1972,2003,2024-01-06 23:56:02.098261833,20.834567003449425,0
26607,9,4910,2024-01-06 23:56:13.212807894,1725.7226545168123,0
26608,9067,7417,2024-01-06 23:56:39.958042383,257.84808668468565,0
26609,6358,7394,2024-01-06 23:58:03.656135321,136.77937342683984,0
26610,414,4259,2024-01-06 23:58:13.659936190,12.837575379397839,0
26611,6421,4479,2024-01-06 23:58:46.167196751,1861.4589671926067,1
26612,3683,5485,2024-01-06 23:59:19.194637299,118.87229216873482,0
26613,6193,3995,2024-01-07 00:00:38.502371072,52.53416186628542,0
26614,5005,9327,2024-01-07 00:00:51.768725872,17.53734373278992,0
26615,466,8539,2024-01-07 00:01:18.595601082,263.54380409370117,0
26616,6922,4994,2024-01-07 00:01:43.874405861,75.18733638016248,0
26617,8578,8107,2024-01-07 00:01:49.745012522,75.20078510059612,0
26618,7,3473,2024-01-07 00:01:56.624614716,1375.6072053921946,0
26619,1718,5845,2024-01-07 00:02:33.725552082,290.7268545290955,0
26620,8235,6073,2024-01-07 00:02:34.837753773,27.318946585665692,0
26621,8,2716,2024-01-07 00:02:54.194971561,963.575192493751,0
26622,5896,1810,2024-01-07 00:02:55.005149841,25.820821487934484,0
26623,12,6033,2024-01-07 00:02:56.821301937,1084.2907143657603,0
26624,366,1277,2024-01-07 00:03:29.277383804,119.90508197519824,0
26625,3833,8196,2024-01-07 00:03:51.617431402,94.69556920029189,0
26626,8822,2464,2024-01-07 00:05:04.182031155,25.623840424679464,0
26627,8741,6789,2024-01-07 00:05:09.504114627,703.3420446315207,0
26628,7441,1168,2024-01-07 00:05:26.092282772,1338.0181743788394,0
26629,10,5286,2024-01-07 00:05:58.911926746,2120.4649561971255,0
26630,168,4429,2024-01-07 00:06:44.875111580,154.47972446999964,0
26631,1844,2185,2024-01-07 00:06:47.203211784,83.5051876055135,0
26632,0,3481,2024-01-07 00:07:40.038645983,1635.4350006121633,0
26633,5602,5667,2024-01-07 00:07:41.078425646,909.5405988915834,0
26634,5987,786,2024-01-07 00:08:19.235765696,255.84891476855864,0
26635,4457,4091,2024-01-07 00:08:27.669008970,217.79031725859986,0
26636,827,5058,2024-01-07 00:08:36.605536461,50.84957665987417,0
26637,6,5261,2024-01-07 00:08:52.000033379,1153.4650778165492,0
26638,9,6329,2024-01-07 00:08:54.132080554,1541.7188828415735,0
26639,2760,4308,2024-01-07 00:09:25.088744640,465.9721438874022,0
26640,4156,5253,2024-01-07 00:09:26.989982843,1116.7571883647718,0
26641,9328,7923,2024-01-07 00:09:27.487731695,63.25774318246481,0
26642,8318,5582,2024-01-07 00:09:36.383044004,121.83176199285515,0
26643,6365,8502,2024-01-07 00:10:02.319545031,52.504591476114484,0
26644,3243,9757,2024-01-07 00:10:05.495181799,86.47129132703414,0
26645,7908,1116,2024-01-07 00:10:54.547018051,31.43553210341369,0
26646,8475,3868,2024-01-07 00:12:30.963744879,53.94854136776442,0
26647,3353,6883,2024-01-07 00:13:01.887969732,35.05126269408209,0
26648,1527,1785,2024-01-07 00:13:17.269779205,21.105076619737588,0
26649,682,8284,2024-01-07 00:14:05.620524406,21.78609226913445,0
26650,8546,787,2024-01-07 00:14:25.400943756,230.55483894242556,0
26651,7810,7888,2024-01-07 00:15:25.710534573,44.35237954994555,0
26652,2970,6009,2024-01-07 00:15:35.932605267,104.52736226089323,0
26653,3801,8572,2024-01-07 00:15:43.397749186,115.94706698330107,0
26654,5384,3700,2024-01-07 00:16:02.453622580,247.8412177500589,0
26655,5443,5520,2024-01-07 00:16:22.201225996,49.41371621107946,0
26656,6672,732,2024-01-07 00:16:55.721394062,228.6486164501842,0
26657,524,2859,2024-01-07 00:17:40.986414671,44.391674394586445,0
26658,1518,5543,2024-01-07 00:18:19.612599134,106.39981115805719,0
26659,8315,8103,2024-01-07 00:18:59.028541565,120.78704010685797,0
26660,7597,3781,2024-01-07 00:19:04.997669697,95.70980351132482,0
26661,5352,9544,2024-01-07 00:19:07.601437807,185.84535504355185,0
26662,3615,1120,2024-01-07 00:19:07.607710600,13.086809373457776,0
26663,6787,5370,2024-01-07 00:19:26.574446440,32.814813981134236,0
26664,8144,8913,2024-01-07 00:19:38.901063204,23.883549083942633,0
26665,4105,6325,2024-01-07 00:19:42.836306095,38.66821352940447,0
26666,6109,9343,2024-01-07 00:19:58.426694870,703.3317411705659,0
26667,6839,2471,2024-01-07 00:20:09.249610662,6447.36607328444,0
26668,9808,2908,2024-01-07 00:21:12.182245016,3.669357992953668,0
26669,8466,7118,2024-01-07 00:21:13.774079800,34.95289683230103,0
26670,1425,4937,2024-01-07 00:21:20.816821814,37.24242619762632,0
26671,3069,1795,2024-01-07 00:23:09.787964582,40.34335071018646,0
26672,2976,7006,2024-01-07 00:23:25.239188194,47.915711375216084,0
26673,2584,3986,2024-01-07 00:23:37.621666908,99.46627846286567,0
26674,8166,6177,2024-01-07 00:23:41.198457718,69.61080150153285,0
26675,4948,3239,2024-01-07 00:23:44.323015213,58.61327011586835,0
26676,1261,5742,2024-01-07 00:24:10.909476280,69.80024768034906,0
26677,7723,5783,2024-01-07 00:24:27.719595432,649.7528632267846,0
26678,2763,8532,2024-01-07 00:24:36.115823984,67.8730487225026,0
26679,3124,5187,2024-01-07 00:25:13.084111214,45.86955178156737,0
26680,5898,5507,2024-01-07 00:25:23.655839920,73.04204465303347,0
26681,1415,7345,2024-01-07 00:25:30.674180508,157.76151675284476,0
26682,1878,907,2024-01-07 00:26:49.154875040,7.625152353333757,0
26683,9720,4807,2024-01-07 00:26:50.512964249,57.86555962042689,0
26684,2796,6097,2024-01-07 00:26:57.625779867,16.874288957751414,0
26685,6485,240,2024-01-07 00:27:17.063069344,9796.190550993415,0
26686,8461,7090,2024-01-07 00:27:26.936184406,11.470411024304694,0
26687,4011,2087,2024-01-07 00:27:52.138373375,7.535020481935579,0
26688,2384,2652,2024-01-07 00:28:00.675979853,38.36831173709175,0
26689,4435,5934,2024-01-07 00:28:34.406416655,26.65688955283947,0
26690,6356,5755,2024-01-07 00:28:46.717778444,73.54506052696783,0
26691,6180,2388,2024-01-07 00:28:54.608418465,143.15490299467882,0
26692,2922,1085,2024-01-07 00:29:05.647364855,24.79029422780207,0
26693,5000,8075,2024-01-07 00:29:17.004648924,73.8505834953475,0
26694,0,9261,2024-01-07 00:29:18.416077375,701.0171978502192,0
26695,2780,9425,2024-01-07 00:30:02.735439062,34.931417106408794,0
26696,5676,36,2024-01-07 00:30:06.152332306,26.149718568519333,0
26697,2848,6277,2024-01-07 00:30:20.326808691,170.91818958656356,0
26698,10,5316,2024-01-07 00:30:28.201088190,583.4230224574862,0
26699,4261,5866,2024-01-07 00:31:10.118670702,3703.7057708382877,0
26700,5563,2083,2024-01-07 00:31:53.402960777,21.447411625017168,0
26701,7185,3668,2024-01-07 00:32:00.179779768,102.36957624910886,0
26702,8305,6631,2024-01-07 00:32:35.440452099,139.86610027183517,0
26703,2777,2013,2024-01-07 00:32:40.370596647,96.32666840819861,0
26704,5076,3514,2024-01-07 00:32:49.469717503,72.99918153836654,0
26705,3183,6481,2024-01-07 00:32:52.276292801,42.82277867453167,0
26706,6428,6942,2024-01-07 00:33:12.037024021,85.95463055548035,0
26707,5459,5525,2024-01-07 00:33:25.293249607,132.16565193428949,0
26708,3485,166,2024-01-07 00:33:27.351127863,200.00557287240417,0
26709,7912,8610,2024-01-07 00:33:51.731205463,29.61153653351136,0
26710,4257,1308,2024-01-07 00:34:46.571858644,1590.0832543794731,0
26711,4553,7968,2024-01-07 00:35:04.843946218,72.69569099417564,0
26712,206,8222,2024-01-07 00:36:02.229690313,23.02319053692339,0
26713,4257,1601,2024-01-07 00:36:47.590659857,202.40365480309666,0
26714,1784,9074,2024-01-07 00:38:03.898047686,15.128781406442542,0
26715,3659,5943,2024-01-07 00:38:50.473271847,190.1963997876852,0
26716,1215,6241,2024-01-07 00:39:14.039938927,81.22427571873328,0
26717,288,9895,2024-01-07 00:39:34.648962498,301.9955415200353,0
26718,3870,9173,2024-01-07 00:40:02.326149225,89.8044924166141,0
26719,1476,8957,2024-01-07 00:40:41.788100958,90.66659112637066,0
26720,8041,5003,2024-01-07 00:40:52.016965389,6.913892314143095,0
26721,9381,4769,2024-01-07 00:40:57.805718184,15.123076016219589,0
26722,5944,3509,2024-01-07 00:41:18.334559679,17.812655934978,0
26723,7489,4504,2024-01-07 00:42:03.796770573,27.105549975684724,0
26724,8828,2597,2024-01-07 00:42:30.450463772,87.48638609547511,0
26725,7890,1835,2024-01-07 00:43:28.791715145,26.816117744559953,0
26726,9553,4485,2024-01-07 00:43:44.080773354,35.993793614850354,0
26727,58,5884,2024-01-07 00:44:06.815001965,57.486324130062286,0
26728,8884,5688,2024-01-07 00:44:24.503671646,62.12524785155045,0
26729,5095,5331,2024-01-07 00:44:47.410971880,138.80293482677106,0
26730,1595,9768,2024-01-07 00:44:58.768204212,13.875849472667477,0
26731,460,5615,2024-01-07 00:46:32.671496868,66.37287831018277,0
26732,7630,3838,2024-01-07 00:46:33.723943233,54.36898795739441,0
26733,338,9296,2024-01-07 00:46:48.798722506,6.980600810480819,0
26734,2708,1638,2024-01-07 00:47:34.513065577,4.4658584747870975,0
26735,9484,7469,2024-01-07 00:47:42.030359745,40.360938565076545,0
26736,6697,2855,2024-01-07 00:47:54.977871656,46.72310999415515,0
26737,3253,4671,2024-01-07 00:48:04.095162153,59.267050491061454,0
26738,1027,5469,2024-01-07 00:48:06.759516478,27.28377737862584,0
26739,7256,6805,2024-01-07 00:48:40.720705509,55.03178256320337,0
26740,3665,4721,2024-01-07 00:49:00.822230816,8.551016602263193,0
26741,7502,2154,2024-01-07 00:49:04.764580965,24.185074813894015,0
26742,3324,4395,2024-01-07 00:49:09.796043873,52.21845224061899,0
26743,6591,5040,2024-01-07 00:49:14.014318705,84.60016003061995,0
26744,3299,5356,2024-01-07 00:49:20.290810347,71.59685052528205,0
26745,6948,1996,2024-01-07 00:49:53.700458050,54.55484041795437,0
26746,370,3247,2024-01-07 00:50:21.076463461,161.31801440946148,0
26747,9244,2859,2024-01-07 00:50:27.366961479,41.12281983194617,0
26748,3790,6180,2024-01-07 00:50:32.552274942,9.785501063766457,0
26749,1619,7642,2024-01-07 00:51:37.440841675,163.27005785818858,0
26750,7173,2973,2024-01-07 00:51:41.305366755,104.27883120283042,0
26751,3319,3899,2024-01-07 00:51:57.624733686,369.74572846225664,0
26752,8605,8482,2024-01-07 00:51:59.829188824,39.541577787436324,0
26753,8206,1041,2024-01-07 00:53:38.379799843,80.35007250547118,0
26754,408,2139,2024-01-07 00:54:03.351153135,206.05804619647506,0
26755,2418,2016,2024-01-07 00:54:51.612879038,35.5195301802314,0
26756,3954,8055,2024-01-07 00:55:10.145084858,30.952434505233665,0
26757,492,9573,2024-01-07 00:56:09.980254889,31.194888042745042,0
26758,8610,7312,2024-01-07 00:56:31.316760540,95.26499576227363,0
26759,1,1362,2024-01-07 00:57:24.679181337,831.7219325089185,0
26760,9005,4486,2024-01-07 00:57:25.508564472,71.11402485560795,0
26761,2974,7240,2024-01-07 00:57:38.338230610,34.905766475636135,0
26762,1951,9786,2024-01-07 00:57:57.716216564,265.94937911271745,0
26763,3765,9179,2024-01-07 00:58:04.075619459,117.65351966205986,0
26764,1852,32,2024-01-07 00:58:15.823642492,202.7226729685208,0
26765,1,9132,2024-01-07 00:58:34.698535204,2570.8497028002384,0
26766,9132,7023,2024-01-07 00:58:56.738958359,99.95665689831135,0
26767,833,6442,2024-01-07 00:59:49.139675856,21.94338943049771,0
26768,5985,1415,2024-01-07 01:00:57.682925701,291.2554627001438,0
26769,8706,1906,2024-01-07 01:01:14.015952109,28.94882464681042,0
26770,412,1650,2024-01-07 01:02:14.383650541,177.6111637541713,0
26771,3108,9247,2024-01-07 01:02:39.753027439,22.397351949761116,0
26772,12,9973,2024-01-07 01:02:42.052775860,870.7745298268012,0
26773,8176,7132,2024-01-07 01:02:46.833697557,279.77114853146907,0
26774,7859,3711,2024-01-07 01:02:56.296793461,125.26091716848734,0
26775,859,3420,2024-01-07 01:03:30.613391399,83.62746507286805,0
26776,5580,254,2024-01-07 01:03:49.072899580,89.54081227540294,0
26777,5456,4083,2024-01-07 01:04:25.561168671,34.195854611701094,0
26778,6392,2279,2024-01-07 01:04:45.529011965,103.55125732022134,0
26779,6881,42,2024-01-07 01:04:55.462241650,189.75473682545964,0
26780,4895,8315,2024-01-07 01:05:00.313966751,3276.216617534357,1
26781,3284,7805,2024-01-07 01:05:54.363236666,23.322723004715705,0
26782,4452,3534,2024-01-07 01:06:25.449032784,77.63350462034376,0
26783,7617,2557,2024-01-07 01:06:39.072686672,85.76370591999962,0
26784,5828,2703,2024-01-07 01:06:48.397074938,47.2382084343706,0
26785,7725,873,2024-01-07 01:06:54.493114710,102.71984014217338,0
26786,1741,6709,2024-01-07 01:07:15.869835377,43.43593487124445,0
26787,8297,5437,2024-01-07 01:07:34.537484646,87.58245333065173,0
26788,6427,6319,2024-01-07 01:08:00.880723476,70.20118457994762,0
26789,2801,9001,2024-01-07 01:08:14.944039345,73.52540610380902,0
26790,2063,6007,2024-01-07 01:08:18.692923307,185.8798564185812,0
26791,4,3763,2024-01-07 01:08:33.016613482,765.3876604366126,0
26792,4390,8749,2024-01-07 01:08:52.784222841,11.92688182206383,0
26793,3209,5934,2024-01-07 01:09:04.366600037,3.0835258389715507,0
26794,7286,1518,2024-01-07 01:09:55.814536810,9.276765499730542,0
26795,5348,5841,2024-01-07 01:10:21.775194168,182.9043444134566,0
26796,9324,4829,2024-01-07 01:10:22.727992296,107.75610747491136,0
26797,1396,1674,2024-01-07 01:10:35.156259537,27.02734945848391,0
26798,5574,1824,2024-01-07 01:10:40.880788326,146.53898036330682,0
26799,7068,1688,2024-01-07 01:11:05.031797171,53.33868149564361,0
26800,7449,2399,2024-01-07 01:11:19.607336521,178.1909814896038,0
26801,5234,8625,2024-01-07 01:11:49.564769745,22.477461636885295,0
26802,9140,7343,2024-01-07 01:12:12.049699306,495.8388595701597,0
26803,8083,8593,2024-01-07 01:12:34.385157347,227.55189435218358,0
26804,1312,179,2024-01-07 01:12:36.483333588,8.517271925219285,0
26805,9195,6892,2024-01-07 01:13:04.435958147,36.776721418356274,0
26806,1932,356,2024-01-07 01:13:08.731951475,26.4353137314548,0
26807,663,7499,2024-01-07 01:13:27.950928211,25.10384249124756,0
26808,597,724,2024-01-07 01:13:34.187802076,57.5596050655342,0
26809,4,3934,2024-01-07 01:13:38.886902094,521.2497701556335,0
26810,9915,7466,2024-01-07 01:15:07.670347214,95.18996610592711,0
26811,7779,8673,2024-01-07 01:15:16.910902262,130.60331399840348,0
26812,2203,5871,2024-01-07 01:15:26.027184248,57.4059147345224,0
26813,1311,456,2024-01-07 01:15:54.071495533,4951.765385371704,0
26814,6780,660,2024-01-07 01:16:00.323129177,17.970593564969587,0
26815,6624,3842,2024-01-07 01:16:06.017236233,237.2154461055052,0
26816,4396,4905,2024-01-07 01:17:07.000089407,291.21640683376575,0
26817,1350,4121,2024-01-07 01:17:26.016284466,51.81696133537575,0
26818,4846,8781,2024-01-07 01:17:44.432858229,31.020113017028578,0
26819,976,4187,2024-01-07 01:17:57.724100828,64.66513103626006,0
26820,8958,2913,2024-01-07 01:18:36.552842617,63.33082707554519,0
26821,4668,7292,2024-01-07 01:19:27.209541798,8479.533941665597,0
26822,8613,4530,2024-01-07 01:19:45.136693239,144.60020569445265,0
26823,183,6182,2024-01-07 01:20:11.225830793,125.40952016034743,0
26824,6851,2722,2024-01-07 01:20:21.331955194,185.34861280375227,0
26825,3,34,2024-01-07 01:20:44.456657410,1807.5966471219058,0
26826,2284,2660,2024-01-07 01:20:44.889373302,32.11964750877338,0
26827,1763,5807,2024-01-07 01:21:14.355909586,339.9952161942063,0
26828,2369,8177,2024-01-07 01:21:16.078987598,13.481693085731662,0
26829,4105,746,2024-01-07 01:21:39.315515280,52.73697086111515,0
26830,9231,5609,2024-01-07 01:22:07.644077778,37.35618556397667,0
26831,9797,7611,2024-01-07 01:22:30.280662537,23.86299856771071,0
26832,5891,5321,2024-01-07 01:22:50.956432343,55.84070222564891,0
26833,939,1684,2024-01-07 01:23:35.805793524,25.265747296258102,0
26834,3354,4824,2024-01-07 01:23:58.694500208,77.99753512415626,0
26835,8023,1790,2024-01-07 01:24:04.987973928,408.4385696757113,0
26836,6005,839,2024-01-07 01:24:07.573378801,22.30003480434338,0
26837,4819,1325,2024-01-07 01:24:09.980260134,55.246181941302716,0
26838,6098,7039,2024-01-07 01:24:10.822653294,457.84694683531393,0
26839,12,8258,2024-01-07 01:24:39.695925713,834.351864478322,0
26840,10,3358,2024-01-07 01:24:43.856383324,1421.7512146863785,0
26841,798,530,2024-01-07 01:25:02.695950985,17343.44226075123,1
26842,9902,9383,2024-01-07 01:25:27.406256437,71.34964941135335,0
26843,5832,5578,2024-01-07 01:25:55.580851555,393.33166406737786,0
26844,9029,5538,2024-01-07 01:26:04.648005724,14.774367925434424,0
26845,8275,5852,2024-01-07 01:26:55.719508410,95.94952731085621,0
26846,6911,9847,2024-01-07 01:28:06.380061150,13.14451624264757,0
26847,8745,7912,2024-01-07 01:28:09.202609301,6.881439568547513,0
26848,2191,7514,2024-01-07 01:28:17.392359257,24.58754185829871,0
26849,217,7640,2024-01-07 01:28:18.432081699,24.832208357940065,0
26850,2211,4877,2024-01-07 01:28:46.204726219,83.36666082089685,0
26851,932,4615,2024-01-07 01:29:36.710287094,2.497871381446979,0
26852,3,9900,2024-01-07 01:29:53.399661541,2414.5832934657556,0
26853,6327,2248,2024-01-07 01:30:13.913684607,227.87069258635947,0
26854,4714,3696,2024-01-07 01:30:14.148745298,42.93933194203701,0
26855,2251,5825,2024-01-07 01:30:51.647395611,56.162654801121306,0
26856,6855,7574,2024-01-07 01:32:42.225898743,77.32634906640561,0
26857,8668,2276,2024-01-07 01:32:50.467405081,30.625217692204938,0
26858,5769,2737,2024-01-07 01:33:51.120340109,7.69298338121156,0
26859,4826,9738,2024-01-07 01:34:27.120508194,60.063135138032976,0
26860,215,4820,2024-01-07 01:34:28.438326597,19.489426096261123,0
26861,12,3082,2024-01-07 01:34:29.327562809,572.5444155464738,0
26862,564,2968,2024-01-07 01:34:43.858978271,10.708672180720336,0
26863,8315,7686,2024-01-07 01:35:00.945642471,3275.9604699485044,1
26864,8,1357,2024-01-07 01:35:26.804937124,46.87740807756885,0
26865,4391,6675,2024-01-07 01:35:33.163623571,42.445051005186464,0
26866,1704,3321,2024-01-07 01:35:51.477177143,114.68387704677347,0
26867,743,6024,2024-01-07 01:35:54.029177666,209.4855454380316,0
26868,650,5382,2024-01-07 01:35:55.163150311,92.64411441900656,0
26869,5391,1355,2024-01-07 01:36:52.468906403,134.46724804374136,0
26870,3711,2352,2024-01-07 01:36:55.575131893,12.329650434654024,0
26871,9582,6289,2024-01-07 01:37:12.419212341,112.87343000457021,0
26872,4217,1448,2024-01-07 01:37:51.673744202,96.59184743262155,0
26873,7040,2297,2024-01-07 01:38:02.892292738,119.08579760747493,0
26874,7329,934,2024-01-07 01:38:08.053035259,48.887719240665774,0
26875,6104,2106,2024-01-07 01:38:08.665408373,18.371589793928663,0
26876,266,135,2024-01-07 01:38:30.665268660,84.4558146082001,0
26877,4803,1550,2024-01-07 01:38:46.911355972,133.97942283486313,0
26878,573,129,2024-01-07 01:39:12.132630110,210.3994530920076,0
26879,1898,9701,2024-01-07 01:39:43.265469789,55.890605260706266,0
26880,5695,2873,2024-01-07 01:40:06.591591835,7.564654754150369,0
26881,6206,1662,2024-01-07 01:40:09.248281717,140.96916120095858,0
26882,4297,7318,2024-01-07 01:40:19.045456886,20.918728869784598,0
26883,8373,564,2024-01-07 01:40:26.549251080,36.06236985818462,0
26884,4989,8288,2024-01-07 01:40:27.102096796,114.21062897219834,0
26885,0,1298,2024-01-07 01:40:32.565919876,1162.5739650092173,0
26886,7659,1349,2024-01-07 01:40:50.778237820,21.193475989165247,0
26887,5861,6663,2024-01-07 01:41:17.730209589,512.868204580958,0
26888,2238,5217,2024-01-07 01:41:43.164195061,30.78809127027981,0
26889,5667,8309,2024-01-07 01:42:34.625681877,5235.789633415613,0
26890,5584,2053,2024-01-07 01:42:35.331789732,263.2777240191821,0
26891,1584,3912,2024-01-07 01:43:15.723355532,634.4647692658374,0
26892,8412,2917,2024-01-07 01:43:37.694549799,49.29769814773624,0
26893,4599,7985,2024-01-07 01:44:07.551832438,130.33736261251084,0
26894,3814,4642,2024-01-07 01:44:22.245725870,31.088834325124928,0
26895,9921,7702,2024-01-07 01:44:40.117016077,54.16409130237184,0
26896,8964,7024,2024-01-07 01:44:53.356633186,32.413347628373465,0
26897,7267,6979,2024-01-07 01:44:59.814419270,28.374768861487066,0
26898,9962,4901,2024-01-07 01:45:07.909411669,197.35215475295567,0
26899,592,6864,2024-01-07 01:45:39.333911657,76.34292728260085,0
26900,3188,2771,2024-01-07 01:45:41.826766014,34.55465185611956,0
26901,530,5131,2024-01-07 01:45:59.492051125,16695.737034104648,1
26902,8959,6018,2024-01-07 01:46:07.690763712,70.07960425945852,0
26903,9431,4590,2024-01-07 01:46:24.822438717,24.166934660653613,0
26904,6955,1668,2024-01-07 01:46:40.808939457,496.3246039941419,0
26905,7112,6173,2024-01-07 01:47:04.606950283,109.05123686170015,0
26906,3616,8997,2024-01-07 01:47:08.562406063,52.013421191395594,0
26907,7944,9516,2024-01-07 01:47:17.920591593,144.87932104237768,0
26908,879,7598,2024-01-07 01:47:30.365308523,30.5447408144399,0
26909,6280,6515,2024-01-07 01:48:00.978318453,7.31381235227853,0
26910,3262,5416,2024-01-07 01:48:03.672084570,15.189735883188474,0
26911,9158,5486,2024-01-07 01:48:08.252925157,74.64819546776822,0
26912,2316,5703,2024-01-07 01:48:18.941854715,22.464534964256924,0
26913,7711,3058,2024-01-07 01:48:27.955651760,19.87788369690474,0
26914,2630,9197,2024-01-07 01:49:14.363657236,90.49515888576173,0
26915,6386,979,2024-01-07 01:49:22.454380274,26.38141653056305,0
26916,7875,9654,2024-01-07 01:49:41.266827105,84.43063625240097,0
26917,3166,4113,2024-01-07 01:50:21.913136244,62.525474665472345,0
26918,8040,1341,2024-01-07 01:50:47.934680939,110.82191820538216,0
26919,5261,7466,2024-01-07 01:50:55.990446806,14.962346675098136,0
26920,9440,6634,2024-01-07 01:50:57.784671545,131.70942952897022,0
26921,9139,754,2024-01-07 01:51:49.118741512,18.472026029732536,0
26922,4704,1597,2024-01-07 01:51:54.667458534,129.6572888242323,0
26923,378,6770,2024-01-07 01:52:11.451444149,5.1070948557164115,0
26924,6772,5223,2024-01-07 01:52:29.773927689,45.76163287379348,0
26925,6909,9171,2024-01-07 01:53:00.888477087,90.37981737467686,0
26926,9535,4407,2024-01-07 01:53:22.749413490,24.103197454226112,0
26927,7,1833,2024-01-07 01:53:54.639478445,1207.6639916211914,0
26928,2549,7914,2024-01-07 01:54:22.236150742,119.47114909927849,0
26929,6073,362,2024-01-07 01:54:52.201975346,225.99117606069956,0
26930,8877,2680,2024-01-07 01:55:53.868631363,471.56836152855584,0
26931,4820,7359,2024-01-07 01:56:55.403060436,89.91952006652802,0
26932,4494,7314,2024-01-07 01:56:57.388235092,97.93498656775407,0
26933,7686,163,2024-01-07 01:56:57.635006189,3123.6391706237464,1
26934,6328,8106,2024-01-07 01:57:00.453513622,18.586134869758308,0
26935,6011,4478,2024-01-07 01:57:21.296370983,120.16795376105887,0
26936,3,9028,2024-01-07 01:57:31.772588968,567.3111565529763,0
26937,6,4929,2024-01-07 01:57:32.095151424,1114.473965194846,0
26938,498,1077,2024-01-07 01:58:07.812218904,60.24820172985118,0
26939,8793,8785,2024-01-07 01:58:26.881910563,200.2645618685923,0
26940,6,4686,2024-01-07 01:58:29.191274166,1943.1160655655242,0
26941,3458,394,2024-01-07 01:59:21.360875368,40.85353190085671,0
26942,4987,3521,2024-01-07 02:00:22.629218817,313.65283753624624,0
26943,1518,3746,2024-01-07 02:00:50.086148024,21.844189243345095,0
26944,5418,3922,2024-01-07 02:01:07.554798126,21.506851491013776,0
26945,6354,82,2024-01-07 02:01:13.709460735,5.6792526092228535,0
26946,3946,2418,2024-01-07 02:01:19.516460896,85.09135380478021,0
26947,9887,126,2024-01-07 02:01:41.217987299,29.937191501250272,0
26948,3302,1793,2024-01-07 02:02:01.895705700,179.49120688017297,0
26949,5291,5368,2024-01-07 02:02:15.803788185,778.5349119586607,0
26950,1890,6228,2024-01-07 02:02:26.012692928,60.20661534290463,0
26951,4235,5423,2024-01-07 02:03:13.900912762,320.23697212073,0
26952,2413,1443,2024-01-07 02:03:42.933287144,82.93996934198756,0
26953,4383,3002,2024-01-07 02:03:58.357526779,9.150096077999061,0
26954,6900,4316,2024-01-07 02:04:25.042179346,108.51580343983252,0
26955,4566,1685,2024-01-07 02:04:26.603025675,65.76668251515711,0
26956,5187,8575,2024-01-07 02:05:14.882017374,116.81916190763924,0
26957,5131,7578,2024-01-07 02:05:25.091926575,15891.890309455222,1
26958,12,8698,2024-01-07 02:05:55.134092331,1086.721092624329,0
26959,9810,706,2024-01-07 02:06:16.887278557,42.25199342074499,0
26960,6212,6365,2024-01-07 02:06:28.860513687,34.546309417799954,0
26961,549,7024,2024-01-07 02:06:43.947988510,30.155628133644672,0
26962,6731,1292,2024-01-07 02:06:55.070541620,25.713739643587903,0
26963,3830,3399,2024-01-07 02:07:11.472868204,75.42941292881538,0
26964,8661,6571,2024-01-07 02:07:14.322225094,73.08851042213512,0
26965,8,8084,2024-01-07 02:08:00.339571476,2558.0035156610406,0
26966,7314,3572,2024-01-07 02:09:20.702791691,41.44188710636287,0
26967,1432,5056,2024-01-07 02:10:16.125233888,123.63269181341416,0
26968,2481,3094,2024-01-07 02:11:25.020388603,39.474805806671235,0
26969,5738,9286,2024-01-07 02:11:33.357065678,1744.8285394236955,0
26970,8305,4564,2024-01-07 02:11:38.675639391,146.75107253434035,0
26971,1818,5919,2024-01-07 02:11:49.826844931,28.750396019548283,0
26972,10,8909,2024-01-07 02:12:02.811507940,886.2414933107342,0
26973,2273,7717,2024-01-07 02:12:15.625364780,3546.424114435088,0
26974,7356,6449,2024-01-07 02:13:06.582164288,298.2850335703773,0
26975,4608,8766,2024-01-07 02:13:25.531200171,89.30850091181962,0
26976,5594,8331,2024-01-07 02:13:42.794787884,26.671308133434483,0
26977,10,3646,2024-01-07 02:13:57.159491539,1457.6582615977388,0
26978,7,3375,2024-01-07 02:14:05.309814930,2401.5507584167635,0
26979,5934,918,2024-01-07 02:14:26.536347865,157.70478521634692,0
26980,163,7786,2024-01-07 02:14:32.252571583,3094.425047440477,1
26981,5215,3424,2024-01-07 02:14:34.009847641,70.4727155442466,0
26982,3339,8799,2024-01-07 02:14:44.145780325,17.08011088151182,0
26983,7273,9618,2024-01-07 02:15:36.323105335,247.7659966781863,0
26984,2598,6070,2024-01-07 02:16:35.290516138,1315.202043838036,0
26985,276,9949,2024-01-07 02:16:47.010128736,32.57944760708807,0
26986,3280,4760,2024-01-07 02:16:52.207211018,17.75168381856732,0
26987,7381,6549,2024-01-07 02:17:20.326463223,122.32700260407344,0
